,nb_purchase,total_buy,cluster
1062,0.0,1057.29,1
1063,1.0,1057.2,1
1064,4.0,1056.33,1
1065,1.0,1056.2,1
1066,1.0,1056.12,1
1067,0.0,1055.92,1
1068,0.0,1055.86,1
1069,1.0,1054.63,1
1070,1.0,1054.63,1
1071,1.0,1053.84,1
1072,0.0,1053.74,1
1073,0.0,1052.49,1
1074,1.0,1052.36,1
1075,1.0,1052.14,1
1076,1.0,1050.0,1
1077,1.0,1049.53,1
1078,0.0,1048.7,1
1079,0.0,1048.64,1
1080,1.0,1048.57,1
1081,1.0,1048.57,1
1082,1.0,1048.31,1
1083,0.0,1047.32,1
1084,1.0,1047.16,1
1085,1.0,1047.15,1
1086,0.0,1046.56,1
1087,0.0,1046.56,1
1088,0.0,1046.56,1
1089,0.0,1046.56,1
1090,1.0,1046.42,1
1091,0.0,1044.13,1
1092,0.0,1044.03,1
1093,0.0,1043.51,1
1094,1.0,1043.32,1
1095,0.0,1043.06,1
1096,0.0,1042.68,1
1097,0.0,1042.51,1
1098,0.0,1042.51,1
1099,1.0,1042.51,1
1100,1.0,1042.1,1
1101,1.0,1041.4,1
1102,1.0,1040.6399999999999,1
1103,0.0,1040.52,1
1104,1.0,1040.35,1
1105,0.0,1040.01,1
1106,0.0,1039.9,1
1107,0.0,1039.8799999999999,1
1108,1.0,1039.74,1
1109,1.0,1038.9,1
1110,1.0,1038.9,1
1111,0.0,1038.56,1
1112,0.0,1038.36,1
1113,0.0,1038.34,1
1114,1.0,1037.79,1
1115,1.0,1037.79,1
1116,0.0,1036.83,1
1117,1.0,1036.74,1
1118,2.0,1036.0700000000002,1
1119,2.0,1035.97,1
1120,0.0,1035.55,1
1121,0.0,1035.03,1
1122,0.0,1034.72,1
1123,1.0,1034.6,1
1124,1.0,1034.37,1
1125,0.0,1034.34,1
1126,0.0,1033.12,1
1127,0.0,1032.44,1
1128,0.0,1032.35,1
1129,1.0,1031.69,1
1130,0.0,1031.69,1
1131,0.0,1031.15,1
1132,1.0,1030.83,1
1133,1.0,1030.44,1
1134,0.0,1029.3600000000001,1
1135,0.0,1028.62,1
1136,1.0,1028.3,1
1137,2.0,1028.2,1
1138,1.0,1027.51,1
1139,0.0,1026.78,1
1140,1.0,1026.48,1
1141,1.0,1026.09,1
1142,1.0,1025.71,1
1143,1.0,1025.52,1
1144,1.0,1025.48,1
1145,0.0,1025.24,1
1146,1.0,1025.05,1
1147,1.0,1024.76,1
1148,1.0,1024.4,1
1149,1.0,1024.2,1
1150,0.0,1023.95,1
1151,0.0,1023.9,1
1152,1.0,1023.87,1
1153,1.0,1023.72,1
1154,0.0,1023.44,1
1155,0.0,1023.37,1
1156,0.0,1022.82,1
1157,1.0,1022.65,1
1158,0.0,1022.6,1
1159,2.0,1021.95,1
1160,0.0,1021.48,1
1161,0.0,1021.24,1
1162,0.0,1021.07,1
1163,0.0,1020.84,1
1164,0.0,1020.78,1
1165,1.0,1020.35,1
1166,1.0,1020.19,1
1167,1.0,1019.99,1
1168,1.0,1019.99,1
1169,0.0,1019.41,1
1170,1.0,1019.34,1
1171,1.0,1019.11,1
1172,1.0,1018.11,1
1173,1.0,1017.63,1
1174,0.0,1017.52,1
1175,1.0,1016.06,1
1176,1.0,1015.92,1
1177,0.0,1015.8,1
1178,0.0,1015.18,1
1179,1.0,1014.99,1
1180,1.0,1014.99,1
1181,1.0,1014.61,1
1182,1.0,1014.61,1
1183,1.0,1014.48,1
1184,0.0,1014.02,1
1185,0.0,1013.85,1
1186,1.0,1013.81,1
1187,1.0,1013.8,1
1188,1.0,1013.59,1
1189,1.0,1013.25,1
1190,1.0,1012.91,1
1191,1.0,1012.9,1
1192,0.0,1012.3,1
1193,1.0,1011.02,1
1194,1.0,1010.8,1
1195,1.0,1008.95,1
1196,0.0,1008.3,1
1197,0.0,1007.36,1
1198,0.0,1006.87,1
1199,1.0,1006.77,1
1200,1.0,1006.44,1
1201,1.0,1006.34,1
1202,0.0,1006.32,1
1203,0.0,1006.12,1
1204,1.0,1006.0,1
1205,1.0,1005.84,1
1206,1.0,1005.81,1
1207,1.0,1005.81,1
1208,1.0,1005.81,1
1209,0.0,1005.73,1
1210,1.0,1005.43,1
1211,1.0,1004.52,1
1212,0.0,1003.76,1
1213,0.0,1003.42,1
1214,1.0,1003.08,1
1215,1.0,1002.79,1
1216,1.0,1002.73,1
1217,1.0,1002.71,1
1218,0.0,999.68,1
1219,0.0,998.49,1
1220,1.0,998.1,1
1221,0.0,997.96,1
1222,0.0,997.54,1
1223,1.0,997.37,1
1224,1.0,995.6,1
1225,0.0,995.1800000000001,1
1226,1.0,994.77,1
1227,1.0,993.55,1
1228,1.0,991.74,1
1229,0.0,991.55,1
1230,0.0,991.52,1
1231,0.0,991.2,1
1232,1.0,991.09,1
1233,0.0,990.54,1
1234,2.0,990.5,1
1235,0.0,990.45,1
1236,2.0,989.5899999999999,1
1237,1.0,988.87,1
1238,1.0,988.48,1
1239,1.0,987.98,1
1240,0.0,987.8,1
1241,1.0,987.2,1
1242,1.0,987.15,1
1243,0.0,986.69,1
1244,0.0,986.32,1
1245,1.0,985.76,1
1246,1.0,984.81,1
1247,0.0,984.72,1
1248,1.0,984.68,1
1249,0.0,984.26,1
1250,0.0,984.2,1
1251,0.0,983.64,1
1252,0.0,983.54,1
1253,0.0,983.39,1
1254,0.0,982.85,1
1255,1.0,982.63,1
1256,0.0,982.41,1
1257,2.0,981.98,1
1258,1.0,981.68,1
1259,0.0,980.33,1
1260,0.0,979.91,1
1261,1.0,979.45,1
1262,1.0,979.45,1
1263,0.0,979.42,1
1264,0.0,979.42,1
1265,0.0,979.26,1
1266,1.0,978.97,1
1267,1.0,978.6,1
1268,0.0,977.01,1
1269,1.0,975.92,1
1270,0.0,975.44,1
1271,0.0,975.44,1
1272,0.0,975.05,1
1273,0.0,974.17,1
1274,0.0,972.97,1
1275,1.0,972.71,1
1276,1.0,972.48,1
1277,0.0,971.96,1
1278,0.0,971.1,1
1279,1.0,971.03,1
1280,0.0,970.73,1
1281,1.0,969.01,1
1282,0.0,968.93,1
1283,1.0,968.88,1
1284,1.0,968.51,1
1285,0.0,968.06,1
1286,0.0,967.7,1
1287,1.0,967.67,1
1288,0.0,967.3400000000001,1
1289,0.0,966.58,1
1290,1.0,966.48,1
1291,0.0,964.76,1
1292,1.0,963.69,1
1293,1.0,963.35,1
1294,1.0,963.34,1
1295,1.0,963.25,1
1296,0.0,962.82,1
1297,1.0,962.52,1
1298,1.0,962.41,1
1299,0.0,962.31,1
1300,1.0,961.96,1
1301,1.0,961.49,1
1302,1.0,960.49,1
1303,0.0,959.96,1
1304,0.0,959.77,1
1305,2.0,959.01,1
1306,0.0,958.84,1
1307,0.0,958.39,1
1308,1.0,958.13,1
1309,0.0,957.8,1
1310,1.0,957.6,1
1311,1.0,957.42,1
1312,0.0,956.27,1
1313,1.0,955.79,1
1314,1.0,954.85,1
1315,0.0,954.85,1
1316,1.0,954.24,1
1317,0.0,953.8399999999999,1
1318,0.0,953.82,1
1319,0.0,953.82,1
1320,1.0,953.71,1
1321,0.0,953.53,1
1322,1.0,951.61,1
1323,0.0,950.01,1
1324,0.0,949.97,1
1325,1.0,949.62,1
1326,1.0,948.98,1
1327,0.0,948.69,1
1328,0.0,948.35,1
1329,1.0,947.72,1
1330,1.0,947.35,1
1331,1.0,946.9,1
1332,0.0,946.84,1
1333,2.0,945.95,1
1334,0.0,945.78,1
1335,1.0,944.57,1
1336,1.0,944.21,1
1337,1.0,942.78,1
1338,0.0,941.12,1
1339,0.0,940.78,1
1340,1.0,940.65,1
1341,1.0,939.98,1
1342,0.0,939.9,1
1343,0.0,939.72,1
1344,1.0,939.72,1
1345,2.0,939.61,1
1346,1.0,939.11,1
1347,1.0,938.93,1
1348,1.0,938.78,1
1349,0.0,937.64,1
1350,0.0,937.49,1
1351,0.0,937.36,1
1352,1.0,936.99,1
1353,0.0,936.52,1
1354,0.0,935.36,1
1355,0.0,934.6600000000001,1
1356,0.0,934.09,1
1357,1.0,933.14,1
1358,1.0,933.12,1
1359,1.0,932.54,1
1360,1.0,932.47,1
1361,0.0,931.8,1
1362,1.0,931.62,1
1363,0.0,931.57,1
1364,0.0,931.53,1
1365,1.0,931.37,1
1366,0.0,931.19,1
1367,0.0,930.57,1
1368,1.0,928.96,1
1369,1.0,928.7,1
1370,0.0,928.68,1
1371,1.0,928.68,1
1372,1.0,927.87,1
1373,0.0,927.8199999999999,1
1374,1.0,927.79,1
1375,7.0,927.63,0
1376,1.0,927.63,1
1377,1.0,927.6,1
1378,1.0,927.28,1
1379,1.0,927.22,1
1380,0.0,926.3,1
1381,0.0,925.69,1
1382,1.0,925.38,1
1383,1.0,924.48,1
1384,1.0,923.97,1
1385,1.0,923.85,1
1386,1.0,923.83,1
1387,0.0,923.63,1
1388,1.0,923.55,1
1389,1.0,923.45,1
1390,1.0,923.4,1
1391,1.0,923.26,1
1392,1.0,923.17,1
1393,1.0,923.17,1
1394,1.0,923.17,1
1395,1.0,922.84,1
1396,0.0,922.19,1
1397,0.0,922.02,1
1398,0.0,921.54,1
1399,1.0,921.27,1
1400,1.0,921.26,1
1401,1.0,921.24,1
1402,0.0,921.05,1
1403,0.0,921.05,1
1404,0.0,921.05,1
1405,1.0,921.05,1
1406,0.0,921.04,1
1407,0.0,921.04,1
1408,1.0,920.94,1
1409,0.0,920.59,1
1410,0.0,920.34,1
1411,1.0,920.2,1
1412,1.0,920.17,1
1413,1.0,920.17,1
1414,0.0,920.05,1
1415,0.0,920.04,1
1416,0.0,919.46,1
1417,1.0,919.38,1
1418,1.0,919.38,1
1419,0.0,919.06,1
1420,0.0,918.31,1
1421,1.0,918.18,1
1422,1.0,918.16,1
1423,1.0,917.8,1
1424,1.0,917.8,1
1425,1.0,917.73,1
1426,1.0,917.2,1
1427,1.0,917.2,1
1428,1.0,916.5,1
1429,0.0,916.02,1
1430,0.0,916.02,1
1431,0.0,916.02,1
1432,0.0,915.9,1
1433,0.0,914.68,1
1434,1.0,914.27,1
1435,2.0,914.1500000000001,1
1436,1.0,914.11,1
1437,1.0,914.05,1
1438,1.0,913.7,1
1439,0.0,913.7,1
1440,0.0,913.7,1
1441,1.0,913.7,1
1442,1.0,913.7,1
1443,0.0,913.7,1
1444,1.0,913.65,1
1445,1.0,913.63,1
1446,0.0,913.45,1
1447,1.0,913.16,1
1448,1.0,913.13,1
1449,0.0,912.95,1
1450,0.0,912.79,1
1451,1.0,912.69,1
1452,1.0,912.65,1
1453,1.0,912.55,1
1454,1.0,912.0,1
1455,0.0,911.65,1
1456,0.0,911.65,1
1457,0.0,911.62,1
1458,1.0,911.45,1
1459,1.0,911.01,1
1460,0.0,910.98,1
1461,0.0,910.6,1
1462,1.0,910.2,1
1463,1.0,910.2,1
1464,1.0,910.1,1
1465,0.0,910.07,1
1466,1.0,909.31,1
1467,0.0,908.84,1
1468,1.0,908.67,1
1469,1.0,908.43,1
1470,0.0,908.31,1
1471,1.0,907.99,1
1472,1.0,907.86,1
1473,0.0,907.8,1
1474,1.0,905.93,1
1475,1.0,905.85,1
1476,0.0,905.76,1
1477,1.0,905.18,1
1478,1.0,905.03,1
1479,1.0,904.8,1
1480,1.0,904.72,1
1481,0.0,904.59,1
1482,1.0,903.81,1
1483,1.0,903.04,1
1484,1.0,903.03,1
1485,0.0,902.72,1
1486,1.0,902.38,1
1487,0.0,902.35,1
1488,1.0,902.03,1
1489,0.0,901.16,1
1490,1.0,901.06,1
1491,0.0,900.36,1
1492,1.0,900.3,1
1493,1.0,899.27,1
1494,0.0,898.51,1
1495,0.0,897.68,1
1496,1.0,896.37,1
1497,1.0,896.28,1
1498,1.0,896.24,1
1499,0.0,895.93,1
1500,2.0,895.36,1
1501,0.0,893.62,1
1502,0.0,893.52,1
1503,1.0,893.16,1
1504,0.0,893.12,1
1505,0.0,893.0,1
1506,0.0,892.9,1
1507,1.0,892.75,1
1508,1.0,892.44,1
1509,1.0,892.16,1
1510,1.0,891.91,1
1511,1.0,891.86,1
1512,0.0,891.34,1
1513,1.0,891.14,1
1514,1.0,890.82,1
1515,1.0,890.59,1
1516,1.0,889.93,1
1517,0.0,889.8,1
1518,1.0,889.79,1
1519,1.0,889.28,1
1520,1.0,889.15,1
1521,1.0,889.05,1
1522,1.0,888.84,1
1523,0.0,888.74,1
1524,2.0,888.5,1
1525,0.0,888.4,1
1526,0.0,887.58,1
1527,1.0,887.45,1
1528,0.0,887.37,1
1529,1.0,887.2,1
1530,1.0,886.96,1
1531,1.0,886.96,1
1532,2.0,886.1199999999999,1
1533,1.0,885.99,1
1534,0.0,885.8,1
1535,0.0,885.36,1
1536,1.0,884.98,1
1537,0.0,884.75,1
1538,1.0,884.34,1
1539,1.0,884.2,1
1540,1.0,884.2,1
1541,1.0,883.58,1
1542,1.0,883.29,1
1543,1.0,882.92,1
1544,1.0,882.87,1
1545,0.0,882.46,1
1546,1.0,882.0,1
1547,1.0,881.52,1
1548,0.0,881.45,1
1549,0.0,881.38,1
1550,0.0,881.12,1
1551,0.0,881.11,1
1552,1.0,880.88,1
1553,1.0,880.8,1
1554,1.0,880.75,1
1555,0.0,880.51,1
1556,1.0,879.86,1
1557,1.0,879.66,1
1558,1.0,879.4399999999999,1
1559,0.0,878.82,1
1560,1.0,878.48,1
1561,0.0,878.28,1
1562,1.0,878.04,1
1563,1.0,876.98,1
1564,1.0,876.82,1
1565,1.0,876.82,1
1566,1.0,876.5,1
1567,1.0,876.24,1
1568,0.0,875.96,1
1569,1.0,875.9,1
1570,1.0,875.9,1
1571,1.0,875.74,1
1572,0.0,874.9,1
1573,1.0,874.67,1
1574,1.0,874.42,1
1575,1.0,874.33,1
1576,1.0,874.08,1
1577,1.0,873.91,1
1578,1.0,873.86,1
1579,0.0,873.28,1
1580,2.0,873.09,1
1581,0.0,872.95,1
1582,1.0,872.94,1
1583,1.0,872.82,1
1584,1.0,872.74,1
1585,1.0,872.64,1
1586,0.0,872.6,1
1587,1.0,872.52,1
1588,1.0,872.52,1
1589,1.0,872.52,1
1590,1.0,872.43,1
1591,1.0,872.17,1
1592,1.0,872.17,1
1593,1.0,871.58,1
1594,0.0,871.53,1
1595,0.0,871.48,1
1596,0.0,871.38,1
1597,1.0,871.26,1
1598,1.0,871.19,1
1599,0.0,870.7,1
1600,0.0,870.69,1
1601,1.0,870.35,1
1602,1.0,870.11,1
1603,1.0,870.11,1
1604,0.0,869.33,1
1605,0.0,869.11,1
1606,1.0,869.1,1
1607,0.0,869.09,1
1608,1.0,869.03,1
1609,1.0,868.93,1
1610,1.0,868.93,1
1611,1.0,868.59,1
1612,0.0,868.54,1
1613,0.0,868.24,1
1614,0.0,868.19,1
1615,0.0,868.19,1
1616,1.0,868.12,1
1617,1.0,867.95,1
1618,2.0,867.9,1
1619,1.0,866.36,1
1620,1.0,866.34,1
1621,2.0,866.2,1
1622,1.0,865.97,1
1623,1.0,865.78,1
1624,0.0,865.55,1
1625,1.0,865.38,1
1626,1.0,865.33,1
1627,1.0,865.01,1
1628,0.0,864.98,1
1629,0.0,864.98,1
1630,1.0,864.84,1
1631,0.0,864.72,1
1632,0.0,864.69,1
1633,0.0,864.6,1
1634,0.0,864.13,1
1635,2.0,863.84,1
1636,1.0,863.75,1
1637,1.0,863.75,1
1638,1.0,862.41,1
1639,1.0,862.39,1
1640,1.0,862.1,1
1641,1.0,862.08,1
1642,1.0,862.08,1
1643,1.0,862.07,1
1644,1.0,862.05,1
1645,1.0,861.86,1
1646,0.0,861.81,1
1647,1.0,861.76,1
1648,0.0,861.26,1
1649,1.0,861.24,1
1650,1.0,860.95,1
1651,1.0,860.92,1
1652,1.0,860.66,1
1653,0.0,860.4,1
1654,1.0,859.71,1
1655,1.0,859.02,1
1656,1.0,858.65,1
1657,1.0,858.65,1
1658,1.0,858.65,1
1659,1.0,858.65,1
1660,1.0,858.65,1
1661,1.0,858.65,1
1662,1.0,858.65,1
1663,1.0,858.31,1
1664,1.0,858.17,1
1665,1.0,857.97,1
1666,3.0,857.95,1
1667,0.0,857.79,1
1668,1.0,857.6,1
1669,0.0,857.36,1
1670,0.0,856.95,1
1671,1.0,856.89,1
1672,1.0,856.86,1
1673,2.0,856.77,1
1674,1.0,856.13,1
1675,0.0,854.89,1
1676,0.0,854.33,1
1677,0.0,854.22,1
1678,0.0,853.22,1
1679,1.0,852.68,1
1680,1.0,852.49,1
1681,0.0,852.37,1
1682,1.0,851.82,1
1683,1.0,851.73,1
1684,1.0,851.61,1
1685,0.0,850.92,1
1686,0.0,850.56,1
1687,0.0,850.0,1
1688,1.0,849.45,1
1689,0.0,849.03,1
1690,0.0,848.93,1
1691,1.0,848.61,1
1692,1.0,848.02,1
1693,0.0,847.82,1
1694,1.0,847.56,1
1695,0.0,847.32,1
1696,1.0,847.3,1
1697,0.0,846.72,1
1698,1.0,846.7,1
1699,0.0,846.52,1
1700,0.0,846.12,1
1701,0.0,845.81,1
1702,0.0,845.81,1
1703,0.0,845.81,1
1704,0.0,845.51,1
1705,0.0,845.01,1
1706,1.0,844.98,1
1707,1.0,844.82,1
1708,1.0,844.64,1
1709,0.0,844.51,1
1710,0.0,843.66,1
1711,1.0,843.62,1
1712,0.0,842.96,1
1713,1.0,842.8,1
1714,0.0,842.43,1
1715,1.0,842.31,1
1716,1.0,842.14,1
1717,0.0,842.06,1
1718,1.0,841.99,1
1719,0.0,841.98,1
1720,1.0,841.4,1
1721,1.0,841.28,1
1722,1.0,841.23,1
1723,0.0,841.1500000000001,1
1724,1.0,840.82,1
1725,1.0,840.63,1
1726,0.0,840.48,1
1727,0.0,840.26,1
1728,0.0,839.97,1
1729,1.0,839.88,1
1730,0.0,839.6199999999999,1
1731,1.0,839.61,1
1732,1.0,839.58,1
1733,0.0,839.49,1
1734,0.0,839.4,1
1735,1.0,839.4,1
1736,0.0,839.39,1
1737,1.0,839.28,1
1738,1.0,839.04,1
1739,0.0,838.97,1
1740,1.0,838.83,1
1741,1.0,838.45,1
1742,0.0,838.38,1
1743,1.0,838.32,1
1744,1.0,837.42,1
1745,1.0,837.39,1
1746,1.0,837.31,1
1747,1.0,836.7,1
1748,1.0,836.67,1
1749,1.0,836.59,1
1750,1.0,836.59,1
1751,1.0,836.37,1
1752,0.0,836.34,1
1753,0.0,836.16,1
1754,0.0,836.02,1
1755,0.0,835.55,1
1756,1.0,834.94,1
1757,1.0,833.1,1
1758,1.0,832.99,1
1759,0.0,832.89,1
1760,1.0,832.76,1
1761,0.0,832.0,1
1762,1.0,831.89,1
1763,0.0,831.72,1
1764,1.0,831.37,1
1765,0.0,829.74,1
1766,1.0,829.56,1
1767,0.0,829.17,1
1768,0.0,829.08,1
1769,0.0,828.74,1
1770,1.0,828.65,1
1771,0.0,828.32,1
1772,0.0,828.22,1
1773,1.0,828.08,1
1774,1.0,828.08,1
1775,1.0,828.08,1
1776,1.0,828.08,1
1777,1.0,828.04,1
1778,0.0,827.91,1
1779,1.0,827.32,1
1780,1.0,827.3,1
1781,0.0,827.16,1
1782,1.0,827.1,1
1783,1.0,827.0,1
1784,0.0,826.9100000000001,1
1785,1.0,826.8,1
1786,1.0,826.79,1
1787,1.0,826.42,1
1788,2.0,826.38,1
1789,2.0,826.3199999999999,1
1790,0.0,826.29,1
1791,1.0,826.16,1
1792,1.0,824.76,1
1793,0.0,824.17,1
1794,1.0,824.08,1
1795,0.0,823.83,1
1796,0.0,823.16,1
1797,0.0,823.07,1
1798,1.0,822.9,1
1799,0.0,822.88,1
1800,1.0,822.78,1
1801,1.0,822.16,1
1802,0.0,822.16,1
1803,1.0,822.07,1
1804,0.0,822.06,1
1805,1.0,822.04,1
1806,0.0,821.98,1
1807,1.0,821.93,1
1808,0.0,821.35,1
1809,1.0,821.26,1
1810,1.0,821.03,1
1811,0.0,820.75,1
1812,1.0,820.68,1
1813,0.0,820.62,1
1814,1.0,820.46,1
1815,0.0,820.35,1
1816,0.0,820.35,1
1817,1.0,820.24,1
1818,1.0,819.78,1
1819,1.0,819.69,1
1820,1.0,819.52,1
1821,1.0,819.47,1
1822,1.0,819.47,1
1823,1.0,819.4,1
1824,0.0,819.35,1
1825,0.0,819.35,1
1826,0.0,819.35,1
1827,1.0,819.34,1
1828,0.0,819.34,1
1829,1.0,819.32,1
1830,0.0,819.32,1
1831,1.0,819.31,1
1832,0.0,819.09,1
1833,0.0,819.05,1
1834,0.0,818.89,1
1835,1.0,818.69,1
1836,1.0,818.4,1
1837,1.0,818.4,1
1838,1.0,818.4,1
1839,0.0,818.33,1
1840,0.0,818.32,1
1841,1.0,818.12,1
1842,0.0,818.12,1
1843,0.0,818.01,1
1844,0.0,817.61,1
1845,1.0,817.15,1
1846,1.0,817.08,1
1847,1.0,817.03,1
1848,0.0,816.93,1
1849,1.0,816.89,1
1850,1.0,816.84,1
1851,1.0,816.36,1
1852,0.0,816.33,1
1853,0.0,816.17,1
1854,0.0,816.16,1
1855,0.0,816.01,1
1856,0.0,815.95,1
1857,1.0,815.65,1
1858,2.0,815.4300000000001,1
1859,1.0,815.43,1
1860,0.0,815.2,1
1861,0.0,814.96,1
1862,2.0,814.85,1
1863,0.0,814.6,1
1864,0.0,814.42,1
1865,0.0,814.4,1
1866,1.0,814.37,1
1867,0.0,814.3,1
1868,1.0,813.62,1
1869,1.0,813.44,1
1870,0.0,813.41,1
1871,0.0,813.41,1
1872,1.0,813.33,1
1873,1.0,813.33,1
1874,0.0,812.85,1
1875,1.0,812.76,1
1876,2.0,812.72,1
1877,1.0,811.94,1
1878,0.0,811.77,1
1879,0.0,811.77,1
1880,1.0,811.7,1
1881,1.0,811.51,1
1882,1.0,811.51,1
1883,1.0,811.51,1
1884,1.0,811.46,1
1885,1.0,811.32,1
1886,0.0,811.29,1
1887,0.0,811.29,1
1888,0.0,811.28,1
1889,1.0,810.63,1
1890,1.0,810.52,1
1891,0.0,810.29,1
1892,0.0,810.13,1
1893,0.0,810.13,1
1894,0.0,809.7,1
1895,0.0,809.58,1
1896,0.0,809.5699999999999,1
1897,0.0,808.91,1
1898,1.0,808.88,1
1899,1.0,808.87,1
1900,0.0,807.54,1
1901,0.0,807.47,1
1902,1.0,807.2,1
1903,1.0,806.69,1
1904,1.0,806.63,1
1905,4.0,806.47,0
1906,0.0,806.46,1
1907,1.0,806.38,1
1908,0.0,805.95,1
1909,0.0,805.95,1
1910,1.0,805.95,1
1911,1.0,805.75,1
1912,1.0,805.12,1
1913,0.0,805.06,1
1914,1.0,804.96,1
1915,1.0,804.72,1
1916,0.0,804.52,1
1917,0.0,804.34,1
1918,0.0,804.33,1
1919,2.0,804.12,1
1920,0.0,803.92,1
1921,1.0,803.68,1
1922,1.0,803.24,1
1923,1.0,803.04,1
1924,1.0,802.68,1
1925,0.0,802.65,1
1926,0.0,802.48,1
1927,0.0,801.84,1
1928,1.0,801.49,1
1929,2.0,801.25,1
1930,1.0,801.11,1
1931,1.0,800.11,1
1932,1.0,799.94,1
1933,1.0,799.87,1
1934,0.0,799.23,1
1935,0.0,798.68,1
1936,1.0,798.53,1
1937,0.0,798.27,1
1938,0.0,798.19,1
1939,1.0,798.02,1
1940,1.0,797.66,1
1941,1.0,797.62,1
1942,1.0,797.38,1
1943,0.0,796.94,1
1944,0.0,796.02,1
1945,1.0,795.95,1
1946,1.0,795.61,1
1947,0.0,795.47,1
1948,0.0,795.35,1
1949,0.0,794.6,1
1950,1.0,794.34,1
1951,0.0,794.18,1
1952,0.0,793.5699999999999,1
1953,0.0,793.27,1
1954,1.0,793.09,1
1955,1.0,793.09,1
1956,1.0,793.09,1
1957,0.0,792.54,1
1958,1.0,792.17,1
1959,1.0,792.06,1
1960,1.0,792.06,1
1961,0.0,791.76,1
1962,1.0,790.68,1
1963,3.0,790.6700000000001,0
1964,1.0,790.65,1
1965,0.0,790.5,1
1966,1.0,790.32,1
1967,1.0,789.55,1
1968,0.0,789.24,1
1969,0.0,789.04,1
1970,2.0,788.8100000000001,1
1971,0.0,788.71,1
1972,0.0,788.6,1
1973,1.0,788.53,1
1974,1.0,788.53,1
1975,1.0,788.4,1
1976,1.0,788.23,1
1977,1.0,788.23,1
1978,1.0,788.23,1
1979,1.0,788.23,1
1980,0.0,788.16,1
1981,0.0,788.12,1
1982,0.0,787.6,1
1983,1.0,787.53,1
1984,0.0,786.82,1
1985,1.0,786.5,1
1986,2.0,785.88,1
1987,1.0,785.72,1
1988,1.0,785.57,1
1989,1.0,785.21,1
1990,0.0,785.18,1
1991,1.0,785.18,1
1992,1.0,784.9,1
1993,0.0,784.8,1
1994,0.0,784.07,1
1995,1.0,783.66,1
1996,0.0,783.62,1
1997,1.0,783.48,1
1998,1.0,783.28,1
1999,1.0,783.26,1
2000,0.0,783.22,1
2001,0.0,783.12,1
2002,0.0,783.0,1
2003,1.0,782.99,1
2004,0.0,782.97,1
2005,0.0,782.74,1
2006,3.0,782.64,0
2007,0.0,782.4300000000001,1
2008,0.0,782.34,1
2009,0.0,782.26,1
2010,1.0,782.19,1
2011,0.0,781.88,1
2012,1.0,781.79,1
2013,0.0,781.74,1
2014,1.0,781.51,1
2015,0.0,781.19,1
2016,1.0,781.07,1
2017,0.0,780.98,1
2018,0.0,780.68,1
2019,0.0,780.68,1
2020,0.0,780.59,1
2021,2.0,780.4,1
2022,1.0,780.16,1
2023,0.0,780.05,1
2024,1.0,779.98,1
2025,0.0,779.9,1
2026,1.0,779.77,1
2027,0.0,779.34,1
2028,2.0,779.1800000000001,1
2029,0.0,779.06,1
2030,0.0,778.47,1
2031,1.0,778.46,1
2032,0.0,778.44,1
2033,0.0,778.27,1
2034,1.0,778.25,1
2035,1.0,778.05,1
2036,1.0,777.87,1
2037,0.0,777.76,1
2038,1.0,777.73,1
2039,1.0,777.68,1
2040,1.0,777.48,1
2041,1.0,777.37,1
2042,1.0,777.24,1
2043,1.0,777.24,1
2044,0.0,777.0,1
2045,1.0,776.84,1
2046,1.0,776.83,1
2047,1.0,776.5,1
2048,0.0,776.39,1
2049,1.0,775.98,1
2050,1.0,774.03,1
2051,2.0,773.9000000000001,1
2052,1.0,773.57,1
2053,0.0,773.48,1
2054,1.0,773.25,1
2055,1.0,773.03,1
2056,0.0,772.51,1
2057,0.0,772.51,1
2058,0.0,772.5,1
2059,0.0,772.4,1
2060,1.0,772.08,1
2061,0.0,771.88,1
2062,1.0,771.78,1
2063,0.0,771.69,1
2064,1.0,771.17,1
2065,2.0,770.73,1
2066,1.0,770.62,1
2067,0.0,770.46,1
2068,0.0,770.24,1
2069,1.0,769.99,1
2070,1.0,769.81,1
2071,0.0,769.59,1
2072,1.0,769.34,1
2073,0.0,769.24,1
2074,1.0,769.08,1
2075,0.0,768.99,1
2076,1.0,768.62,1
2077,1.0,768.59,1
2078,1.0,768.41,1
2079,1.0,768.11,1
2080,1.0,767.69,1
2081,1.0,767.62,1
2082,1.0,767.33,1
2083,0.0,767.29,1
2084,1.0,767.1,1
2085,1.0,766.89,1
2086,2.0,766.53,1
2087,1.0,766.32,1
2088,1.0,765.87,1
2089,0.0,765.84,1
2090,1.0,765.84,1
2091,0.0,765.8,1
2092,0.0,765.78,1
2093,1.0,765.76,1
2094,1.0,764.92,1
2095,0.0,764.52,1
2096,1.0,764.52,1
2097,1.0,764.12,1
2098,0.0,763.5999999999999,1
2099,2.0,763.25,1
2100,0.0,763.23,1
2101,1.0,762.61,1
2102,1.0,762.4,1
2103,0.0,762.33,1
2104,0.0,762.23,1
2105,1.0,762.05,1
2106,0.0,761.95,1
2107,0.0,761.95,1
2108,0.0,761.82,1
2109,0.0,761.82,1
2110,0.0,761.82,1
2111,0.0,761.82,1
2112,0.0,761.82,1
2113,1.0,761.53,1
2114,0.0,760.91,1
2115,0.0,760.78,1
2116,0.0,760.32,1
